FileName,Class
AR_Lick3_FSBDN.wav,Sound_Guitar
AR_Lick3_KN.wav,Sound_Guitar
AR_Lick3_KSBDN.wav,Sound_Guitar
AR_Lick3_MN.wav,Sound_Guitar
AR_Lick3_MN_Lage.wav,Sound_Guitar
AR_Lick3_MSBDN.wav,Sound_Guitar
AR_Lick4_FBSH.wav,Sound_Guitar
AR_Lick4_FN.wav,Sound_Guitar
AR_Lick4_FN_Lage2.wav,Sound_Guitar
AR_Lick4_KBSH.wav,Sound_Guitar
AR_Lick4_KN.wav,Sound_Guitar
AR_Lick4_MBSH.wav,Sound_Guitar
AR_Lick4_MN.wav,Sound_Guitar
AR_Lick5_FBVDN.wav,Sound_Guitar
AR_Lick5_FN.wav,Sound_Guitar
AR_Lick5_KBVDN.wav,Sound_Guitar
AR_Lick5_KN.wav,Sound_Guitar
AR_Lick5_KN_Lage2.wav,Sound_Guitar
AR_Lick5_MBVDN.wav,Sound_Guitar
AR_Lick5_MN.wav,Sound_Guitar
AR_Lick6_FHBV.wav,Sound_Guitar
AR_Lick6_FN.wav,Sound_Guitar
AR_Lick6_KHBV.wav,Sound_Guitar
AR_Lick6_KN.wav,Sound_Guitar
AR_Lick6_MHBV.wav,Sound_Guitar
AR_Lick6_MN.wav,Sound_Guitar
AR_Lick6_MN_Lage2.wav,Sound_Guitar
AR_Lick7_FN.wav,Sound_Guitar
AR_Lick7_FN_Lage.wav,Sound_Guitar
AR_Lick7_KN.wav,Sound_Guitar
AR_Lick7_KN_Lage.wav,Sound_Guitar
AR_Lick7_MN.wav,Sound_Guitar
AR_Lick7_MN_Lage.wav,Sound_Guitar
AR_Lick8_FN.wav,Sound_Guitar
AR_Lick8_KN.wav,Sound_Guitar
AR_Lick8_MN.wav,Sound_Guitar
AR_Lick9_FN.wav,Sound_Guitar
AR_Lick9_FN_Lage.wav,Sound_Guitar
AR_Lick9_KN.wav,Sound_Guitar
AR_Lick9_KN_Lage.wav,Sound_Guitar
AR_Lick9_MN.wav,Sound_Guitar
AR_Lick9_MN_Lage.wav,Sound_Guitar
AR_NH_IV.wav,Sound_Guitar
AR_NH_IX.wav,Sound_Guitar
AR_NH_V.wav,Sound_Guitar
AR_NH_VII.wav,Sound_Guitar
AR_NH_XII.wav,Sound_Guitar
AR_V_vibrato_slow-fast.wav,Sound_Guitar
classical_1_60BPM.wav,Sound_Guitar
classical_1_80BPM.wav,Sound_Guitar
classical_2_50BPM.wav,Sound_Guitar
classical_2_60BPM.wav,Sound_Guitar
classical_3_50BPM.wav,Sound_Guitar
classical_3_60BPM.wav,Sound_Guitar
classical_4_60BPM.wav,Sound_Guitar
classical_4_80BPM.wav,Sound_Guitar
classical_5_100BPM.wav,Sound_Guitar
classical_5_70BPM.wav,Sound_Guitar
classical_6_100BPM.wav,Sound_Guitar
classical_6_75BPM.wav,Sound_Guitar
classical_7_50BPM.wav,Sound_Guitar
classical_7_60BPM.wav,Sound_Guitar
classical_8_100BPM.wav,Sound_Guitar
classical_8_120BPM.wav,Sound_Guitar
country_1_110BPM.wav,Sound_Guitar
country_1_150BPM.wav,Sound_Guitar
country_2_110BPM.wav,Sound_Guitar
country_2_150BPM.wav,Sound_Guitar
country_3_100BPM.wav,Sound_Guitar
country_3_120BPM.wav,Sound_Guitar
country_4_100BPM.wav,Sound_Guitar
country_4_80BPM.wav,Sound_Guitar
country_5_100BPM.wav,Sound_Guitar
country_5_80BPM.wav,Sound_Guitar
folk_1_110BPM.wav,Sound_Guitar
folk_1_80BPM.wav,Sound_Guitar
folk_2_100BPM.wav,Sound_Guitar
folk_2_75BPM.wav,Sound_Guitar
folk_3_130BPM.wav,Sound_Guitar
folk_3_180BPM.wav,Sound_Guitar
FS_A_fret_0-20.wav,Sound_Guitar
FS_A_muted5.wav,Sound_Guitar
FS_B_fret_0-20.wav,Sound_Guitar
FS_B_muted5.wav,Sound_Guitar
FS_DN_III_VIII_XIV.wav,Sound_Guitar
FS_D_fret_0-20.wav,Sound_Guitar
FS_D_muted5.wav,Sound_Guitar
FS_E1_fret_0-20.wav,Sound_Guitar
FS_E1_muted5.wav,Sound_Guitar
FS_E_fret_0-20.wav,Sound_Guitar
FS_E_muted5.wav,Sound_Guitar
FS_G_fret_0-20.wav,Sound_Guitar
FS_G_muted5.wav,Sound_Guitar
FS_G_V_bending.wav,Sound_Guitar
FS_G_V_slide.wav,Sound_Guitar
FS_Lick10_FN.wav,Sound_Guitar
FS_Lick10_KN.wav,Sound_Guitar
FS_Lick10_MN.wav,Sound_Guitar
FS_Lick11_FN.wav,Sound_Guitar
FS_Lick11_KN.wav,Sound_Guitar
FS_Lick11_MN.wav,Sound_Guitar
FS_Lick12_FN.wav,Sound_Guitar
FS_Lick12_KN.wav,Sound_Guitar
FS_Lick12_MN.wav,Sound_Guitar
FS_Lick1_FN.wav,Sound_Guitar
FS_Lick1_FN_Lage.wav,Sound_Guitar
FS_Lick1_FVSDN.wav,Sound_Guitar
FS_Lick1_KN.wav,Sound_Guitar
FS_Lick1_KVSDN.wav,Sound_Guitar
FS_Lick1_MN.wav,Sound_Guitar
FS_Lick1_MVSDN.wav,Sound_Guitar
FS_Lick2_FN.wav,Sound_Guitar
FS_Lick2_FVSH.wav,Sound_Guitar
FS_Lick2_KN.wav,Sound_Guitar
FS_Lick2_KN_Lage.wav,Sound_Guitar
FS_Lick2_KVSH.wav,Sound_Guitar
FS_Lick2_MN.wav,Sound_Guitar
FS_Lick2_MVSH.wav,Sound_Guitar
FS_Lick3_FN.wav,Sound_Guitar
FS_Lick3_FSBDN.wav,Sound_Guitar
FS_Lick3_KN.wav,Sound_Guitar
FS_Lick3_KSBDN.wav,Sound_Guitar
FS_Lick3_MN.wav,Sound_Guitar
FS_Lick3_MN_Lage.wav,Sound_Guitar
FS_Lick3_MSBDN.wav,Sound_Guitar
FS_Lick4_FBSH.wav,Sound_Guitar
FS_Lick4_FN.wav,Sound_Guitar
FS_Lick4_FN_Lage2.wav,Sound_Guitar
FS_Lick4_KBSH.wav,Sound_Guitar
FS_Lick4_KN.wav,Sound_Guitar
FS_Lick4_MBSH.wav,Sound_Guitar
FS_Lick4_MN.wav,Sound_Guitar
FS_Lick5_FBVDN.wav,Sound_Guitar
FS_Lick5_FN.wav,Sound_Guitar
FS_Lick5_KBVDN.wav,Sound_Guitar
FS_Lick5_KN.wav,Sound_Guitar
FS_Lick5_KN_Lage2.wav,Sound_Guitar
FS_Lick5_MBVDN.wav,Sound_Guitar
FS_Lick5_MN.wav,Sound_Guitar
FS_Lick6_FHBV.wav,Sound_Guitar
FS_Lick6_FN.wav,Sound_Guitar
FS_Lick6_KHBV.wav,Sound_Guitar
FS_Lick6_KN.wav,Sound_Guitar
FS_Lick6_MHBV.wav,Sound_Guitar
FS_Lick6_MN.wav,Sound_Guitar
FS_Lick6_MN_Lage2.wav,Sound_Guitar
FS_Lick7_FN.wav,Sound_Guitar
FS_Lick7_FN_Lage.wav,Sound_Guitar
FS_Lick7_KN.wav,Sound_Guitar
FS_Lick7_KN_Lage.wav,Sound_Guitar
FS_Lick7_MN.wav,Sound_Guitar
FS_Lick7_MN_Lage.wav,Sound_Guitar
FS_Lick8_FN.wav,Sound_Guitar
FS_Lick8_KN.wav,Sound_Guitar
FS_Lick8_MN.wav,Sound_Guitar
FS_Lick9_FN.wav,Sound_Guitar
FS_Lick9_FN_Lage.wav,Sound_Guitar
FS_Lick9_KN.wav,Sound_Guitar
FS_Lick9_KN_Lage.wav,Sound_Guitar
FS_Lick9_MN.wav,Sound_Guitar
FS_Lick9_MN_Lage.wav,Sound_Guitar
FS_NH_IV.wav,Sound_Guitar
FS_NH_IX.wav,Sound_Guitar
FS_NH_V.wav,Sound_Guitar
FS_NH_VII.wav,Sound_Guitar
FS_NH_XII.wav,Sound_Guitar
FS_V_vibrato_slow-fast.wav,Sound_Guitar
G53-40100-1111-00079.wav,Sound_Guitar
G53-40100-1111-157.wav,Sound_Guitar
G53-40100-1111-235.wav,Sound_Guitar
G53-41101-1111-00080.wav,Sound_Guitar
G53-41101-1111-158.wav,Sound_Guitar
G53-41101-1111-236.wav,Sound_Guitar
G53-42102-1111-00081.wav,Sound_Guitar
G53-42102-1111-159.wav,Sound_Guitar
G53-42102-1111-237.wav,Sound_Guitar
G53-43103-1111-00082.wav,Sound_Guitar
G53-43103-1111-160.wav,Sound_Guitar
G53-43103-1111-238.wav,Sound_Guitar
G53-44104-1111-00083.wav,Sound_Guitar
G53-44104-1111-161.wav,Sound_Guitar
G53-44104-1111-239.wav,Sound_Guitar
G53-45105-1111-00084.wav,Sound_Guitar
G53-45105-1111-162.wav,Sound_Guitar
G53-45105-1111-240.wav,Sound_Guitar
G53-45200-1111-00092.wav,Sound_Guitar
G53-45200-1111-170.wav,Sound_Guitar
G53-45200-1111-248.wav,Sound_Guitar
G53-46106-1111-00085.wav,Sound_Guitar
G53-46106-1111-163.wav,Sound_Guitar
G53-46106-1111-241.wav,Sound_Guitar
G53-46201-1111-00093.wav,Sound_Guitar
G53-46201-1111-171.wav,Sound_Guitar
G53-46201-1111-249.wav,Sound_Guitar
G53-47107-1111-00086.wav,Sound_Guitar
G53-47107-1111-164.wav,Sound_Guitar
G53-47107-1111-242.wav,Sound_Guitar
G53-47202-1111-00094.wav,Sound_Guitar
G53-47202-1111-172.wav,Sound_Guitar
G53-47202-1111-250.wav,Sound_Guitar
G53-48108-1111-00087.wav,Sound_Guitar
G53-48108-1111-165.wav,Sound_Guitar
G53-48108-1111-243.wav,Sound_Guitar
G53-48203-1111-00095.wav,Sound_Guitar
G53-48203-1111-173.wav,Sound_Guitar
G53-48203-1111-251.wav,Sound_Guitar
G53-49109-1111-00088.wav,Sound_Guitar
G53-49109-1111-166.wav,Sound_Guitar
G53-49109-1111-244.wav,Sound_Guitar
G53-49204-1111-00096.wav,Sound_Guitar
G53-49204-1111-174.wav,Sound_Guitar
G53-49204-1111-252.wav,Sound_Guitar
G53-50110-1111-00089.wav,Sound_Guitar
G53-50110-1111-167.wav,Sound_Guitar
G53-50110-1111-245.wav,Sound_Guitar
G53-50205-1111-00097.wav,Sound_Guitar
G53-50205-1111-175.wav,Sound_Guitar
G53-50205-1111-253.wav,Sound_Guitar
G53-50300-1111-00105.wav,Sound_Guitar
G53-50300-1111-183.wav,Sound_Guitar
G53-50300-1111-261.wav,Sound_Guitar
G53-51111-1111-00090.wav,Sound_Guitar
G53-51111-1111-168.wav,Sound_Guitar
G53-51111-1111-246.wav,Sound_Guitar
G53-51206-1111-00098.wav,Sound_Guitar
G53-51206-1111-176.wav,Sound_Guitar
G53-51206-1111-254.wav,Sound_Guitar
G53-51301-1111-00106.wav,Sound_Guitar
G53-51301-1111-184.wav,Sound_Guitar
G53-51301-1111-262.wav,Sound_Guitar
G53-52112-1111-00091.wav,Sound_Guitar
G53-52112-1111-169.wav,Sound_Guitar
G53-52112-1111-247.wav,Sound_Guitar
G53-52207-1111-00099.wav,Sound_Guitar
G53-52207-1111-177.wav,Sound_Guitar
G53-52207-1111-255.wav,Sound_Guitar
G53-52302-1111-00107.wav,Sound_Guitar
G53-52302-1111-185.wav,Sound_Guitar
G53-52302-1111-263.wav,Sound_Guitar
G53-53208-1111-00100.wav,Sound_Guitar
G53-53208-1111-178.wav,Sound_Guitar
G53-53208-1111-256.wav,Sound_Guitar
G53-53303-1111-00108.wav,Sound_Guitar
G53-53303-1111-186.wav,Sound_Guitar
G53-53303-1111-264.wav,Sound_Guitar
G53-54209-1111-00101.wav,Sound_Guitar
G53-54209-1111-179.wav,Sound_Guitar
G53-54209-1111-257.wav,Sound_Guitar
G53-54304-1111-00109.wav,Sound_Guitar
G53-54304-1111-187.wav,Sound_Guitar
G53-54304-1111-265.wav,Sound_Guitar
G53-55210-1111-00102.wav,Sound_Guitar
G53-55210-1111-180.wav,Sound_Guitar
G53-55210-1111-258.wav,Sound_Guitar
G53-55305-1111-00110.wav,Sound_Guitar
G53-55305-1111-188.wav,Sound_Guitar
G53-55305-1111-266.wav,Sound_Guitar
G53-55400-1111-00118.wav,Sound_Guitar
G53-55400-1111-196.wav,Sound_Guitar
G53-55400-1111-274.wav,Sound_Guitar
G53-56211-1111-00103.wav,Sound_Guitar
G53-56211-1111-181.wav,Sound_Guitar
G53-56211-1111-259.wav,Sound_Guitar
G53-56306-1111-00111.wav,Sound_Guitar
G53-56306-1111-189.wav,Sound_Guitar
G53-56306-1111-267.wav,Sound_Guitar
G53-56401-1111-00119.wav,Sound_Guitar
G53-56401-1111-197.wav,Sound_Guitar
G53-56401-1111-275.wav,Sound_Guitar
G53-57212-1111-00104.wav,Sound_Guitar
G53-57212-1111-182.wav,Sound_Guitar
G53-57212-1111-260.wav,Sound_Guitar
G53-57307-1111-00112.wav,Sound_Guitar
G53-57307-1111-190.wav,Sound_Guitar
G53-57307-1111-268.wav,Sound_Guitar
G53-57402-1111-00120.wav,Sound_Guitar
G53-57402-1111-198.wav,Sound_Guitar
G53-57402-1111-276.wav,Sound_Guitar
G53-58308-1111-00113.wav,Sound_Guitar
G53-58308-1111-191.wav,Sound_Guitar
G53-58308-1111-269.wav,Sound_Guitar
G53-58403-1111-00121.wav,Sound_Guitar
G53-58403-1111-199.wav,Sound_Guitar
G53-58403-1111-277.wav,Sound_Guitar
G53-59309-1111-00114.wav,Sound_Guitar
G53-59309-1111-192.wav,Sound_Guitar
G53-59309-1111-270.wav,Sound_Guitar
G53-59404-1111-00122.wav,Sound_Guitar
G53-59404-1111-200.wav,Sound_Guitar
G53-59404-1111-278.wav,Sound_Guitar
G53-59500-1111-00131.wav,Sound_Guitar
G53-59500-1111-209.wav,Sound_Guitar
G53-59500-1111-287.wav,Sound_Guitar
G53-60310-1111-00115.wav,Sound_Guitar
G53-60310-1111-193.wav,Sound_Guitar
G53-60310-1111-271.wav,Sound_Guitar
G53-60405-1111-00123.wav,Sound_Guitar
G53-60405-1111-201.wav,Sound_Guitar
G53-60405-1111-279.wav,Sound_Guitar
G53-60501-1111-00132.wav,Sound_Guitar
G53-60501-1111-210.wav,Sound_Guitar
G53-60501-1111-288.wav,Sound_Guitar
G53-61311-1111-00116.wav,Sound_Guitar
G53-61311-1111-194.wav,Sound_Guitar
G53-61311-1111-272.wav,Sound_Guitar
G53-61406-1111-00124.wav,Sound_Guitar
G53-61406-1111-202.wav,Sound_Guitar
G53-61406-1111-280.wav,Sound_Guitar
G53-61502-1111-00133.wav,Sound_Guitar
G53-61502-1111-211.wav,Sound_Guitar
G53-61502-1111-289.wav,Sound_Guitar
G53-62312-1111-00117.wav,Sound_Guitar
G53-62312-1111-195.wav,Sound_Guitar
G53-62312-1111-273.wav,Sound_Guitar
G53-62407-1111-00125.wav,Sound_Guitar
G53-62407-1111-203.wav,Sound_Guitar
G53-62407-1111-281.wav,Sound_Guitar
G53-62503-1111-00134.wav,Sound_Guitar
G53-62503-1111-212.wav,Sound_Guitar
G53-62503-1111-290.wav,Sound_Guitar
G53-63408-1111-00126.wav,Sound_Guitar
G53-63408-1111-204.wav,Sound_Guitar
G53-63408-1111-282.wav,Sound_Guitar
G53-63504-1111-00135.wav,Sound_Guitar
G53-63504-1111-213.wav,Sound_Guitar
G53-63504-1111-291.wav,Sound_Guitar
G53-64409-1111-00127.wav,Sound_Guitar
G53-64409-1111-205.wav,Sound_Guitar
G53-64409-1111-283.wav,Sound_Guitar
G53-64505-1111-00136.wav,Sound_Guitar
G53-64505-1111-214.wav,Sound_Guitar
G53-64505-1111-292.wav,Sound_Guitar
G53-64600-1111-00144.wav,Sound_Guitar
G53-64600-1111-222.wav,Sound_Guitar
G53-64600-1111-300.wav,Sound_Guitar
G53-65410-1111-00128.wav,Sound_Guitar
G53-65410-1111-206.wav,Sound_Guitar
G53-65410-1111-284.wav,Sound_Guitar
G53-65506-1111-00137.wav,Sound_Guitar
G53-65506-1111-215.wav,Sound_Guitar
G53-65506-1111-293.wav,Sound_Guitar
G53-65601-1111-00145.wav,Sound_Guitar
G53-65601-1111-223.wav,Sound_Guitar
G53-65601-1111-301.wav,Sound_Guitar
G53-66411-1111-00129.wav,Sound_Guitar
G53-66411-1111-207.wav,Sound_Guitar
G53-66411-1111-285.wav,Sound_Guitar
G53-66507-1111-00138.wav,Sound_Guitar
G53-66507-1111-216.wav,Sound_Guitar
G53-66507-1111-294.wav,Sound_Guitar
G53-66602-1111-00146.wav,Sound_Guitar
G53-66602-1111-224.wav,Sound_Guitar
G53-66602-1111-302.wav,Sound_Guitar
G53-67412-1111-00130.wav,Sound_Guitar
G53-67412-1111-208.wav,Sound_Guitar
G53-67412-1111-286.wav,Sound_Guitar
G53-67508-1111-00139.wav,Sound_Guitar
G53-67508-1111-217.wav,Sound_Guitar
G53-67508-1111-295.wav,Sound_Guitar
G53-67603-1111-00147.wav,Sound_Guitar
G53-67603-1111-225.wav,Sound_Guitar
G53-67603-1111-303.wav,Sound_Guitar
G53-68509-1111-00140.wav,Sound_Guitar
G53-68509-1111-218.wav,Sound_Guitar
G53-68509-1111-296.wav,Sound_Guitar
G53-68604-1111-00148.wav,Sound_Guitar
G53-68604-1111-226.wav,Sound_Guitar
G53-68604-1111-304.wav,Sound_Guitar
G53-69510-1111-00141.wav,Sound_Guitar
G53-69510-1111-219.wav,Sound_Guitar
G53-69510-1111-297.wav,Sound_Guitar
G53-69605-1111-00149.wav,Sound_Guitar
G53-69605-1111-227.wav,Sound_Guitar
G53-69605-1111-305.wav,Sound_Guitar
G53-70511-1111-00142.wav,Sound_Guitar
G53-70511-1111-220.wav,Sound_Guitar
G53-70511-1111-298.wav,Sound_Guitar
G53-70606-1111-00150.wav,Sound_Guitar
G53-70606-1111-228.wav,Sound_Guitar
G53-70606-1111-306.wav,Sound_Guitar
G53-71512-1111-00143.wav,Sound_Guitar
G53-71512-1111-221.wav,Sound_Guitar
G53-71512-1111-299.wav,Sound_Guitar
G53-71607-1111-00151.wav,Sound_Guitar
G53-71607-1111-229.wav,Sound_Guitar
G53-71607-1111-307.wav,Sound_Guitar
G53-72608-1111-00152.wav,Sound_Guitar
G53-72608-1111-230.wav,Sound_Guitar
G53-72608-1111-308.wav,Sound_Guitar
G53-73609-1111-00153.wav,Sound_Guitar
G53-73609-1111-231.wav,Sound_Guitar
G53-73609-1111-309.wav,Sound_Guitar
G53-74610-1111-00154.wav,Sound_Guitar
G53-74610-1111-232.wav,Sound_Guitar
G53-74610-1111-310.wav,Sound_Guitar
G53-75611-1111-00155.wav,Sound_Guitar
G53-75611-1111-233.wav,Sound_Guitar
G53-75611-1111-311.wav,Sound_Guitar
G53-76612-1111-00156.wav,Sound_Guitar
G53-76612-1111-234.wav,Sound_Guitar
G53-76612-1111-312.wav,Sound_Guitar
jazz_1_160BPM.wav,Sound_Guitar
jazz_1_180BPM.wav,Sound_Guitar
jazz_2_170BPM.wav,Sound_Guitar
jazz_2_200BPM.wav,Sound_Guitar
jazz_3_120BPM.wav,Sound_Guitar
jazz_3_140BPM.wav,Sound_Guitar
jazz_4_70BPM.wav,Sound_Guitar
jazz_4_88BPM.wav,Sound_Guitar
jazz_5_100BPM.wav,Sound_Guitar
jazz_5_80BPM.wav,Sound_Guitar
jazz_6_150BPM.wav,Sound_Guitar
jazz_6_180BPM.wav,Sound_Guitar
jazz_7_140BPM.wav,Sound_Guitar
jazz_7_180BPM.wav,Sound_Guitar
jazz_8_110BPM.wav,Sound_Guitar
jazz_8_120BPM.wav,Sound_Guitar
latin_1_160BPM.wav,Sound_Guitar
latin_1_200BPM.wav,Sound_Guitar
latin_2_100BPM.wav,Sound_Guitar
latin_2_120BPM.wav,Sound_Guitar
latin_3_100BPM.wav,Sound_Guitar
latin_3_120BPM.wav,Sound_Guitar
latin_4_130BPM.wav,Sound_Guitar
latin_4_160BPM.wav,Sound_Guitar
latin_5_140BPM.wav,Sound_Guitar
latin_5_180BPM.wav,Sound_Guitar
latin_6_120BPM.wav,Sound_Guitar
latin_6_140BPM.wav,Sound_Guitar
latin_7_130BPM.wav,Sound_Guitar
latin_7_150BPM.wav,Sound_Guitar
latin_8_160BPM.wav,Sound_Guitar
latin_8_180BPM.wav,Sound_Guitar
LP_A_fret_0-20.wav,Sound_Guitar
LP_A_muted5.wav,Sound_Guitar
LP_B_fret_0-20.wav,Sound_Guitar
LP_B_muted5.wav,Sound_Guitar
LP_DN_III_VIII_XIV.wav,Sound_Guitar
LP_D_fret_0-20.wav,Sound_Guitar
LP_D_muted5.wav,Sound_Guitar
LP_E1_fret_0-20.wav,Sound_Guitar
LP_E1_muted5.wav,Sound_Guitar
LP_E_fret_0-20.wav,Sound_Guitar
LP_E_muted5.wav,Sound_Guitar
LP_G_fret_0-20.wav,Sound_Guitar
LP_G_muted5.wav,Sound_Guitar
LP_G_V_bending.wav,Sound_Guitar
LP_G_V_slide.wav,Sound_Guitar
LP_Lick10_FN.wav,Sound_Guitar
LP_Lick10_KN.wav,Sound_Guitar
LP_Lick10_MN.wav,Sound_Guitar
LP_Lick11_FN.wav,Sound_Guitar
LP_Lick11_KN.wav,Sound_Guitar
LP_Lick11_MN.wav,Sound_Guitar
LP_Lick12_FN.wav,Sound_Guitar
LP_Lick12_KN.wav,Sound_Guitar
LP_Lick12_MN.wav,Sound_Guitar
LP_Lick1_FN.wav,Sound_Guitar
LP_Lick1_FN_Lage.wav,Sound_Guitar
LP_Lick1_FVSDN.wav,Sound_Guitar
LP_Lick1_KN.wav,Sound_Guitar
LP_Lick1_KVSDN.wav,Sound_Guitar
LP_Lick1_MN.wav,Sound_Guitar
LP_Lick1_MVSDN.wav,Sound_Guitar
LP_Lick2_FN.wav,Sound_Guitar
LP_Lick2_FVSH.wav,Sound_Guitar
LP_Lick2_KN.wav,Sound_Guitar
LP_Lick2_KN_Lage.wav,Sound_Guitar
LP_Lick2_KVSH.wav,Sound_Guitar
LP_Lick2_MN.wav,Sound_Guitar
LP_Lick2_MVSH.wav,Sound_Guitar
LP_Lick3_FN.wav,Sound_Guitar
LP_Lick3_FSBDN.wav,Sound_Guitar
LP_Lick3_KN.wav,Sound_Guitar
LP_Lick3_KSBDN.wav,Sound_Guitar
LP_Lick3_MN.wav,Sound_Guitar
LP_Lick3_MN_Lage.wav,Sound_Guitar
LP_Lick3_MSBDN.wav,Sound_Guitar
LP_Lick4_FBSH.wav,Sound_Guitar
LP_Lick4_FN.wav,Sound_Guitar
LP_Lick4_FN_Lage2.wav,Sound_Guitar
LP_Lick4_KBSH.wav,Sound_Guitar
LP_Lick4_KN.wav,Sound_Guitar
LP_Lick4_MBSH.wav,Sound_Guitar
LP_Lick4_MN.wav,Sound_Guitar
LP_Lick5_FBVDN.wav,Sound_Guitar
LP_Lick5_FN.wav,Sound_Guitar
LP_Lick5_KBVDN.wav,Sound_Guitar
LP_Lick5_KN.wav,Sound_Guitar
LP_Lick5_KN_Lage2.wav,Sound_Guitar
LP_Lick5_MBVDN.wav,Sound_Guitar
LP_Lick5_MN.wav,Sound_Guitar
LP_Lick6_FHBV.wav,Sound_Guitar
LP_Lick6_FN.wav,Sound_Guitar
LP_Lick6_KHBV.wav,Sound_Guitar
LP_Lick6_KN.wav,Sound_Guitar
LP_Lick6_MHBV.wav,Sound_Guitar
LP_Lick6_MN.wav,Sound_Guitar
LP_Lick6_MN_Lage2.wav,Sound_Guitar
LP_Lick7_FN.wav,Sound_Guitar
LP_Lick7_FN_Lage.wav,Sound_Guitar
LP_Lick7_KN.wav,Sound_Guitar
LP_Lick7_KN_Lage.wav,Sound_Guitar
LP_Lick7_MN.wav,Sound_Guitar
LP_Lick7_MN_Lage.wav,Sound_Guitar
LP_Lick8_FN.wav,Sound_Guitar
LP_Lick8_KN.wav,Sound_Guitar
LP_Lick8_MN.wav,Sound_Guitar
LP_Lick9_FN.wav,Sound_Guitar
LP_Lick9_FN_Lage.wav,Sound_Guitar
LP_Lick9_KN.wav,Sound_Guitar
LP_Lick9_KN_Lage.wav,Sound_Guitar
LP_Lick9_MN.wav,Sound_Guitar
LP_Lick9_MN_Lage.wav,Sound_Guitar
LP_NH_IV.wav,Sound_Guitar
LP_NH_IX.wav,Sound_Guitar
LP_NH_V.wav,Sound_Guitar
LP_NH_VII.wav,Sound_Guitar
LP_NH_XII.wav,Sound_Guitar
LP_V_vibrato_slow-fast.wav,Sound_Guitar
metal_1_160BPM.wav,Sound_Guitar
metal_1_180BPM.wav,Sound_Guitar
metal_2_150BPM.wav,Sound_Guitar
metal_2_180BPM.wav,Sound_Guitar
metal_3_100BPM.wav,Sound_Guitar
metal_3_135BPM.wav,Sound_Guitar
metal_4_130BPM.wav,Sound_Guitar
metal_4_180BPM.wav,Sound_Guitar
metal_5_150BPM.wav,Sound_Guitar
metal_5_180BPM.wav,Sound_Guitar
metal_6_110BPM.wav,Sound_Guitar
metal_6_130BPM.wav,Sound_Guitar
metal_7_100BPM.wav,Sound_Guitar
metal_7_75BPM.wav,Sound_Guitar
metal_8_100BPM.wav,Sound_Guitar
metal_8_125BPM.wav,Sound_Guitar
nocturneNr2.wav,Sound_Guitar
pathetique_mono.wav,Sound_Guitar
